,country,iso_code
0,Afghanistan,AFG
1,Afghanistan,AFG
2,Afghanistan,AFG
3,Afghanistan,AFG
4,Afghanistan,AFG
5,Afghanistan,AFG
6,Afghanistan,AFG
7,Afghanistan,AFG
8,Afghanistan,AFG
9,Afghanistan,AFG
10,Afghanistan,AFG
11,Afghanistan,AFG
12,Afghanistan,AFG
13,Afghanistan,AFG
14,Afghanistan,AFG
15,Afghanistan,AFG
16,Afghanistan,AFG
17,Afghanistan,AFG
18,Afghanistan,AFG
19,Afghanistan,AFG
20,Afghanistan,AFG
21,Afghanistan,AFG
22,Afghanistan,AFG
23,Afghanistan,AFG
24,Afghanistan,AFG
25,Afghanistan,AFG
26,Afghanistan,AFG
27,Afghanistan,AFG
28,Afghanistan,AFG
29,Afghanistan,AFG
30,Afghanistan,AFG
31,Afghanistan,AFG
32,Afghanistan,AFG
33,Afghanistan,AFG
34,Afghanistan,AFG
35,Afghanistan,AFG
36,Afghanistan,AFG
37,Afghanistan,AFG
38,Afghanistan,AFG
39,Afghanistan,AFG
40,Afghanistan,AFG
41,Afghanistan,AFG
42,Afghanistan,AFG
43,Afghanistan,AFG
44,Afghanistan,AFG
45,Afghanistan,AFG
46,Afghanistan,AFG
47,Afghanistan,AFG
48,Afghanistan,AFG
49,Afghanistan,AFG
50,Afghanistan,AFG
51,Afghanistan,AFG
52,Afghanistan,AFG
53,Afghanistan,AFG
54,Afghanistan,AFG
55,Afghanistan,AFG
56,Afghanistan,AFG
57,Afghanistan,AFG
58,Afghanistan,AFG
59,Afghanistan,AFG
60,Afghanistan,AFG
61,Afghanistan,AFG
62,Afghanistan,AFG
63,Afghanistan,AFG
64,Afghanistan,AFG
65,Afghanistan,AFG
66,Afghanistan,AFG
67,Afghanistan,AFG
68,Afghanistan,AFG
69,Afghanistan,AFG
70,Afghanistan,AFG
71,Afghanistan,AFG
72,Afghanistan,AFG
73,Afghanistan,AFG
74,Afghanistan,AFG
75,Afghanistan,AFG
76,Afghanistan,AFG
77,Afghanistan,AFG
78,Afghanistan,AFG
79,Afghanistan,AFG
80,Afghanistan,AFG
81,Afghanistan,AFG
82,Afghanistan,AFG
83,Afghanistan,AFG
84,Afghanistan,AFG
85,Afghanistan,AFG
86,Afghanistan,AFG
87,Afghanistan,AFG
88,Afghanistan,AFG
89,Afghanistan,AFG
90,Afghanistan,AFG
91,Afghanistan,AFG
92,Afghanistan,AFG
93,Afghanistan,AFG
94,Afghanistan,AFG
95,Afghanistan,AFG
96,Afghanistan,AFG
97,Afghanistan,AFG
98,Afghanistan,AFG
99,Afghanistan,AFG
100,Afghanistan,AFG
101,Afghanistan,AFG
102,Afghanistan,AFG
103,Afghanistan,AFG
104,Afghanistan,AFG
105,Afghanistan,AFG
106,Afghanistan,AFG
107,Afghanistan,AFG
108,Afghanistan,AFG
109,Afghanistan,AFG
110,Afghanistan,AFG
111,Afghanistan,AFG
112,Afghanistan,AFG
113,Afghanistan,AFG
114,Afghanistan,AFG
115,Afghanistan,AFG
116,Afghanistan,AFG
117,Afghanistan,AFG
118,Afghanistan,AFG
119,Afghanistan,AFG
120,Afghanistan,AFG
121,Afghanistan,AFG
122,Afghanistan,AFG
123,Afghanistan,AFG
124,Afghanistan,AFG
125,Afghanistan,AFG
126,Afghanistan,AFG
127,Afghanistan,AFG
128,Afghanistan,AFG
129,Afghanistan,AFG
130,Afghanistan,AFG
131,Afghanistan,AFG
132,Afghanistan,AFG
133,Afghanistan,AFG
134,Afghanistan,AFG
135,Afghanistan,AFG
136,Afghanistan,AFG
137,Afghanistan,AFG
138,Afghanistan,AFG
139,Afghanistan,AFG
140,Afghanistan,AFG
141,Afghanistan,AFG
142,Afghanistan,AFG
143,Afghanistan,AFG
144,Afghanistan,AFG
145,Afghanistan,AFG
146,Afghanistan,AFG
147,Afghanistan,AFG
148,Afghanistan,AFG
149,Afghanistan,AFG
150,Afghanistan,AFG
151,Afghanistan,AFG
152,Afghanistan,AFG
153,Afghanistan,AFG
154,Afghanistan,AFG
155,Afghanistan,AFG
156,Afghanistan,AFG
157,Afghanistan,AFG
158,Afghanistan,AFG
159,Afghanistan,AFG
160,Afghanistan,AFG
161,Afghanistan,AFG
162,Afghanistan,AFG
163,Afghanistan,AFG
164,Afghanistan,AFG
165,Afghanistan,AFG
166,Afghanistan,AFG
167,Afghanistan,AFG
168,Afghanistan,AFG
169,Afghanistan,AFG
170,Afghanistan,AFG
171,Afghanistan,AFG
616,Aland Islands,ALA
617,Aland Islands,ALA
618,Aland Islands,ALA
619,Aland Islands,ALA
620,Aland Islands,ALA
621,Aland Islands,ALA
622,Aland Islands,ALA
623,Aland Islands,ALA
624,Aland Islands,ALA
625,Aland Islands,ALA
626,Aland Islands,ALA
627,Aland Islands,ALA
628,Aland Islands,ALA
629,Aland Islands,ALA
630,Aland Islands,ALA
631,Aland Islands,ALA
632,Aland Islands,ALA
633,Aland Islands,ALA
634,Aland Islands,ALA
635,Aland Islands,ALA
636,Aland Islands,ALA
637,Aland Islands,ALA
638,Aland Islands,ALA
639,Aland Islands,ALA
640,Aland Islands,ALA
641,Aland Islands,ALA
642,Aland Islands,ALA
643,Aland Islands,ALA
644,Aland Islands,ALA
645,Aland Islands,ALA
646,Aland Islands,ALA
647,Aland Islands,ALA
648,Aland Islands,ALA
649,Aland Islands,ALA
650,Aland Islands,ALA
651,Aland Islands,ALA
652,Aland Islands,ALA
653,Aland Islands,ALA
654,Aland Islands,ALA
655,Aland Islands,ALA
656,Aland Islands,ALA
657,Aland Islands,ALA
658,Aland Islands,ALA
659,Aland Islands,ALA
660,Aland Islands,ALA
661,Aland Islands,ALA
662,Aland Islands,ALA
663,Aland Islands,ALA
664,Aland Islands,ALA
665,Aland Islands,ALA
666,Aland Islands,ALA
667,Aland Islands,ALA
668,Aland Islands,ALA
669,Aland Islands,ALA
670,Aland Islands,ALA
671,Aland Islands,ALA
672,Aland Islands,ALA
673,Aland Islands,ALA
674,Aland Islands,ALA
675,Aland Islands,ALA
676,Aland Islands,ALA
677,Aland Islands,ALA
678,Aland Islands,ALA
679,Aland Islands,ALA
680,Aland Islands,ALA
681,Aland Islands,ALA
682,Aland Islands,ALA
683,Aland Islands,ALA
684,Aland Islands,ALA
685,Aland Islands,ALA
686,Aland Islands,ALA
687,Aland Islands,ALA
688,Aland Islands,ALA
689,Aland Islands,ALA
690,Aland Islands,ALA
691,Aland Islands,ALA
692,Aland Islands,ALA
693,Aland Islands,ALA
694,Aland Islands,ALA
695,Aland Islands,ALA
696,Aland Islands,ALA
697,Aland Islands,ALA
698,Aland Islands,ALA
699,Aland Islands,ALA
700,Aland Islands,ALA
701,Aland Islands,ALA
702,Aland Islands,ALA
703,Aland Islands,ALA
704,Aland Islands,ALA
705,Aland Islands,ALA
706,Aland Islands,ALA
707,Aland Islands,ALA
708,Aland Islands,ALA
709,Aland Islands,ALA
710,Aland Islands,ALA
711,Aland Islands,ALA
712,Aland Islands,ALA
713,Aland Islands,ALA
714,Aland Islands,ALA
715,Aland Islands,ALA
716,Aland Islands,ALA
717,Aland Islands,ALA
718,Aland Islands,ALA
719,Aland Islands,ALA
720,Aland Islands,ALA
721,Aland Islands,ALA
722,Aland Islands,ALA
723,Aland Islands,ALA
724,Aland Islands,ALA
725,Aland Islands,ALA
726,Aland Islands,ALA
727,Aland Islands,ALA
728,Aland Islands,ALA
729,Aland Islands,ALA
730,Aland Islands,ALA
731,Aland Islands,ALA
732,Aland Islands,ALA
733,Aland Islands,ALA
734,Aland Islands,ALA
735,Aland Islands,ALA
736,Aland Islands,ALA
737,Aland Islands,ALA
738,Aland Islands,ALA
739,Aland Islands,ALA
740,Aland Islands,ALA
741,Aland Islands,ALA
742,Aland Islands,ALA
743,Aland Islands,ALA
744,Aland Islands,ALA
745,Aland Islands,ALA
746,Aland Islands,ALA
747,Aland Islands,ALA
748,Aland Islands,ALA
749,Aland Islands,ALA
750,Aland Islands,ALA
751,Aland Islands,ALA
752,Aland Islands,ALA
753,Aland Islands,ALA
754,Aland Islands,ALA
755,Aland Islands,ALA
756,Aland Islands,ALA
757,Aland Islands,ALA
758,Aland Islands,ALA
759,Aland Islands,ALA
760,Aland Islands,ALA
761,Aland Islands,ALA
762,Aland Islands,ALA
763,Aland Islands,ALA
764,Aland Islands,ALA
765,Aland Islands,ALA
766,Aland Islands,ALA
767,Aland Islands,ALA
768,Aland Islands,ALA
769,Aland Islands,ALA
770,Aland Islands,ALA
771,Aland Islands,ALA
772,Aland Islands,ALA
773,Aland Islands,ALA
774,Aland Islands,ALA
775,Aland Islands,ALA
776,Aland Islands,ALA
777,Aland Islands,ALA
778,Aland Islands,ALA
779,Aland Islands,ALA
780,Aland Islands,ALA
781,Aland Islands,ALA
782,Aland Islands,ALA
783,Aland Islands,ALA
784,Aland Islands,ALA
785,Aland Islands,ALA
786,Aland Islands,ALA
787,Aland Islands,ALA
788,Albania,ALB
789,Albania,ALB
790,Albania,ALB
791,Albania,ALB
792,Albania,ALB
793,Albania,ALB
794,Albania,ALB
795,Albania,ALB
796,Albania,ALB
797,Albania,ALB
798,Albania,ALB
799,Albania,ALB
800,Albania,ALB
801,Albania,ALB
802,Albania,ALB
803,Albania,ALB
804,Albania,ALB
805,Albania,ALB
806,Albania,ALB
807,Albania,ALB
808,Albania,ALB
809,Albania,ALB
810,Albania,ALB
811,Albania,ALB
812,Albania,ALB
813,Albania,ALB
814,Albania,ALB
815,Albania,ALB
816,Albania,ALB
817,Albania,ALB
818,Albania,ALB
819,Albania,ALB
820,Albania,ALB
821,Albania,ALB
822,Albania,ALB
823,Albania,ALB
824,Albania,ALB
825,Albania,ALB
826,Albania,ALB
827,Albania,ALB
828,Albania,ALB
829,Albania,ALB
830,Albania,ALB
831,Albania,ALB
832,Albania,ALB
833,Albania,ALB
834,Albania,ALB
835,Albania,ALB
836,Albania,ALB
837,Albania,ALB
838,Albania,ALB
839,Albania,ALB
840,Albania,ALB
841,Albania,ALB
842,Albania,ALB
843,Albania,ALB
844,Albania,ALB
845,Albania,ALB
846,Albania,ALB
847,Albania,ALB
848,Albania,ALB
849,Albania,ALB
850,Albania,ALB
851,Albania,ALB
852,Albania,ALB
853,Albania,ALB
854,Albania,ALB
855,Albania,ALB
856,Albania,ALB
857,Albania,ALB
858,Albania,ALB
859,Albania,ALB
860,Albania,ALB
861,Albania,ALB
862,Albania,ALB
863,Albania,ALB
864,Albania,ALB
865,Albania,ALB
866,Albania,ALB
867,Albania,ALB
868,Albania,ALB
869,Albania,ALB
870,Albania,ALB
871,Albania,ALB
872,Albania,ALB
873,Albania,ALB
874,Albania,ALB
875,Albania,ALB
876,Albania,ALB
877,Albania,ALB
878,Albania,ALB
879,Albania,ALB
880,Albania,ALB
881,Albania,ALB
882,Albania,ALB
883,Albania,ALB
884,Albania,ALB
885,Albania,ALB
886,Albania,ALB
887,Albania,ALB
888,Albania,ALB
889,Albania,ALB
890,Albania,ALB
891,Albania,ALB
892,Albania,ALB
893,Albania,ALB
894,Albania,ALB
895,Albania,ALB
896,Albania,ALB
897,Albania,ALB
898,Albania,ALB
899,Albania,ALB
900,Albania,ALB
901,Albania,ALB
902,Albania,ALB
903,Albania,ALB
904,Albania,ALB
905,Albania,ALB
906,Albania,ALB
907,Albania,ALB
908,Albania,ALB
909,Albania,ALB
910,Albania,ALB
911,Albania,ALB
912,Albania,ALB
913,Albania,ALB
914,Albania,ALB
915,Albania,ALB
916,Albania,ALB
917,Albania,ALB
918,Albania,ALB
919,Albania,ALB
920,Albania,ALB
921,Albania,ALB
922,Albania,ALB
923,Albania,ALB
924,Albania,ALB
925,Albania,ALB
926,Albania,ALB
927,Albania,ALB
928,Albania,ALB
929,Albania,ALB
930,Albania,ALB
931,Albania,ALB
932,Albania,ALB
933,Albania,ALB
934,Albania,ALB
935,Albania,ALB
936,Albania,ALB
937,Albania,ALB
938,Albania,ALB
939,Albania,ALB
940,Albania,ALB
941,Albania,ALB
942,Albania,ALB
943,Albania,ALB
944,Albania,ALB
945,Albania,ALB
946,Albania,ALB
947,Albania,ALB
948,Albania,ALB
949,Albania,ALB
950,Albania,ALB
951,Albania,ALB
952,Albania,ALB
953,Albania,ALB
954,Albania,ALB
955,Albania,ALB
956,Albania,ALB
957,Albania,ALB
958,Albania,ALB
959,Albania,ALB
960,Algeria,DZA
961,Algeria,DZA
962,Algeria,DZA
963,Algeria,DZA
964,Algeria,DZA
965,Algeria,DZA
966,Algeria,DZA
967,Algeria,DZA
968,Algeria,DZA
969,Algeria,DZA
970,Algeria,DZA
971,Algeria,DZA
972,Algeria,DZA
973,Algeria,DZA
974,Algeria,DZA
975,Algeria,DZA
976,Algeria,DZA
977,Algeria,DZA
978,Algeria,DZA
979,Algeria,DZA
980,Algeria,DZA
981,Algeria,DZA
982,Algeria,DZA
983,Algeria,DZA
984,Algeria,DZA
985,Algeria,DZA
986,Algeria,DZA
987,Algeria,DZA
988,Algeria,DZA
989,Algeria,DZA
990,Algeria,DZA
991,Algeria,DZA
992,Algeria,DZA
993,Algeria,DZA
994,Algeria,DZA
995,Algeria,DZA
996,Algeria,DZA
997,Algeria,DZA
998,Algeria,DZA
999,Algeria,DZA
1000,Algeria,DZA
1001,Algeria,DZA
1002,Algeria,DZA
1003,Algeria,DZA
1004,Algeria,DZA
1005,Algeria,DZA
1006,Algeria,DZA
1007,Algeria,DZA
1008,Algeria,DZA
1009,Algeria,DZA
1010,Algeria,DZA
1011,Algeria,DZA
1012,Algeria,DZA
1013,Algeria,DZA
1014,Algeria,DZA
1015,Algeria,DZA
1016,Algeria,DZA
1017,Algeria,DZA
1018,Algeria,DZA
1019,Algeria,DZA
1020,Algeria,DZA
1021,Algeria,DZA
1022,Algeria,DZA
1023,Algeria,DZA
1024,Algeria,DZA
1025,Algeria,DZA
1026,Algeria,DZA
1027,Algeria,DZA
1028,Algeria,DZA
1029,Algeria,DZA
1030,Algeria,DZA
1031,Algeria,DZA
1032,Algeria,DZA
1033,Algeria,DZA
1034,Algeria,DZA
1035,Algeria,DZA
1036,Algeria,DZA
1037,Algeria,DZA
1038,Algeria,DZA
1039,Algeria,DZA
1040,Algeria,DZA
1041,Algeria,DZA
1042,Algeria,DZA
1043,Algeria,DZA
1044,Algeria,DZA
1045,Algeria,DZA
1046,Algeria,DZA
1047,Algeria,DZA
1048,Algeria,DZA
1049,Algeria,DZA
1050,Algeria,DZA
1051,Algeria,DZA
1052,Algeria,DZA
1053,Algeria,DZA
1054,Algeria,DZA
1055,Algeria,DZA
1056,Algeria,DZA
1057,Algeria,DZA
1058,Algeria,DZA
1059,Algeria,DZA
1060,Algeria,DZA
1061,Algeria,DZA
1062,Algeria,DZA
1063,Algeria,DZA
1064,Algeria,DZA
1065,Algeria,DZA
1066,Algeria,DZA
1067,Algeria,DZA
1068,Algeria,DZA
1069,Algeria,DZA
1070,Algeria,DZA
1071,Algeria,DZA
1072,Algeria,DZA
1073,Algeria,DZA
1074,Algeria,DZA
1075,Algeria,DZA
1076,Algeria,DZA
1077,Algeria,DZA
1078,Algeria,DZA
1079,Algeria,DZA
1080,Algeria,DZA
1081,Algeria,DZA
1082,Algeria,DZA
1083,Algeria,DZA
1084,Algeria,DZA
1085,Algeria,DZA
1086,Algeria,DZA
1087,Algeria,DZA
1088,Algeria,DZA
1089,Algeria,DZA
1090,Algeria,DZA
1091,Algeria,DZA
1092,Algeria,DZA
1093,Algeria,DZA
1094,Algeria,DZA
1095,Algeria,DZA
1096,Algeria,DZA
1097,Algeria,DZA
1098,Algeria,DZA
1099,Algeria,DZA
1100,Algeria,DZA
1101,Algeria,DZA
1102,Algeria,DZA
1103,Algeria,DZA
1104,Algeria,DZA
1105,Algeria,DZA
1106,Algeria,DZA
1107,Algeria,DZA
1108,Algeria,DZA
1109,Algeria,DZA
1110,Algeria,DZA
1111,Algeria,DZA
1112,Algeria,DZA
1113,Algeria,DZA
1114,Algeria,DZA
1115,Algeria,DZA
1116,Algeria,DZA
1117,Algeria,DZA
1118,Algeria,DZA
1119,Algeria,DZA
1120,Algeria,DZA
1121,Algeria,DZA
1122,Algeria,DZA
1123,Algeria,DZA
1124,Algeria,DZA
1125,Algeria,DZA
1126,Algeria,DZA
1127,Algeria,DZA
1128,Algeria,DZA
1129,Algeria,DZA
1130,Algeria,DZA
1131,Algeria,DZA
1132,American Samoa,ASM
1133,American Samoa,ASM
1134,American Samoa,ASM
1135,American Samoa,ASM
1136,American Samoa,ASM
1137,American Samoa,ASM
1138,American Samoa,ASM
1139,American Samoa,ASM
1140,American Samoa,ASM
1141,American Samoa,ASM
1142,American Samoa,ASM
1143,American Samoa,ASM
1144,American Samoa,ASM
1145,American Samoa,ASM
1146,American Samoa,ASM
1147,American Samoa,ASM
1148,American Samoa,ASM
1149,American Samoa,ASM
1150,American Samoa,ASM
1151,American Samoa,ASM
1152,American Samoa,ASM
1153,American Samoa,ASM
1154,American Samoa,ASM
1155,American Samoa,ASM
1156,American Samoa,ASM
1157,American Samoa,ASM
1158,American Samoa,ASM
1159,American Samoa,ASM
1160,American Samoa,ASM
1161,American Samoa,ASM
1162,American Samoa,ASM
1163,American Samoa,ASM
1164,American Samoa,ASM
1165,American Samoa,ASM
1166,American Samoa,ASM
1167,American Samoa,ASM
1168,American Samoa,ASM
1169,American Samoa,ASM
1170,American Samoa,ASM
1171,American Samoa,ASM
1172,American Samoa,ASM
1173,American Samoa,ASM
1174,American Samoa,ASM
1175,American Samoa,ASM
1176,American Samoa,ASM
1177,American Samoa,ASM
1178,American Samoa,ASM
1179,American Samoa,ASM
1180,American Samoa,ASM
1181,American Samoa,ASM
1182,American Samoa,ASM
1183,American Samoa,ASM
1184,American Samoa,ASM
1185,American Samoa,ASM
1186,American Samoa,ASM
1187,American Samoa,ASM
1188,American Samoa,ASM
1189,American Samoa,ASM
1190,American Samoa,ASM
1191,American Samoa,ASM
1192,American Samoa,ASM
1193,American Samoa,ASM
1194,American Samoa,ASM
1195,American Samoa,ASM
1196,American Samoa,ASM
1197,American Samoa,ASM
1198,American Samoa,ASM
1199,American Samoa,ASM
1200,American Samoa,ASM
1201,American Samoa,ASM
1202,American Samoa,ASM
1203,American Samoa,ASM
1204,American Samoa,ASM
1205,American Samoa,ASM
1206,American Samoa,ASM
1207,American Samoa,ASM
1208,American Samoa,ASM
1209,American Samoa,ASM
1210,American Samoa,ASM
1211,American Samoa,ASM
1212,American Samoa,ASM
1213,American Samoa,ASM
1214,American Samoa,ASM
1215,American Samoa,ASM
1216,American Samoa,ASM
1217,American Samoa,ASM
1218,American Samoa,ASM
1219,American Samoa,ASM
1220,American Samoa,ASM
1221,American Samoa,ASM
1222,American Samoa,ASM
1223,American Samoa,ASM
1224,American Samoa,ASM
1225,American Samoa,ASM
1226,American Samoa,ASM
1227,American Samoa,ASM
1228,American Samoa,ASM
1229,American Samoa,ASM
1230,American Samoa,ASM
1231,American Samoa,ASM
1232,American Samoa,ASM
1233,American Samoa,ASM
1234,American Samoa,ASM
1235,American Samoa,ASM
1236,American Samoa,ASM
1237,American Samoa,ASM
1238,American Samoa,ASM
1239,American Samoa,ASM
1240,American Samoa,ASM
1241,American Samoa,ASM
1242,American Samoa,ASM
1243,American Samoa,ASM
1244,American Samoa,ASM
1245,American Samoa,ASM
1246,American Samoa,ASM
1247,American Samoa,ASM
1248,American Samoa,ASM
1249,American Samoa,ASM
1250,American Samoa,ASM
1251,American Samoa,ASM
1252,American Samoa,ASM
1253,American Samoa,ASM
1254,American Samoa,ASM
1255,American Samoa,ASM
1256,American Samoa,ASM
1257,American Samoa,ASM
1258,American Samoa,ASM
1259,American Samoa,ASM
1260,American Samoa,ASM
1261,American Samoa,ASM
1262,American Samoa,ASM
1263,American Samoa,ASM
1264,American Samoa,ASM
1265,American Samoa,ASM
1266,American Samoa,ASM
1267,American Samoa,ASM
1268,American Samoa,ASM
1269,American Samoa,ASM
1270,American Samoa,ASM
1271,American Samoa,ASM
1272,American Samoa,ASM
1273,American Samoa,ASM
1274,American Samoa,ASM
1275,American Samoa,ASM
1276,American Samoa,ASM
1277,American Samoa,ASM
1278,American Samoa,ASM
1279,American Samoa,ASM
1280,American Samoa,ASM
1281,American Samoa,ASM
1282,American Samoa,ASM
1283,American Samoa,ASM
1284,American Samoa,ASM
1285,American Samoa,ASM
1286,American Samoa,ASM
1287,American Samoa,ASM
1288,American Samoa,ASM
1289,American Samoa,ASM
1290,American Samoa,ASM
1291,American Samoa,ASM
1292,American Samoa,ASM
1293,American Samoa,ASM
1294,American Samoa,ASM
1295,American Samoa,ASM
1296,American Samoa,ASM
1297,American Samoa,ASM
1298,American Samoa,ASM
1299,American Samoa,ASM
1300,American Samoa,ASM
1301,American Samoa,ASM
1302,American Samoa,ASM
1303,American Samoa,ASM
1304,Andorra,AND
1305,Andorra,AND
1306,Andorra,AND
1307,Andorra,AND
1308,Andorra,AND
1309,Andorra,AND
1310,Andorra,AND
1311,Andorra,AND
1312,Andorra,AND
1313,Andorra,AND
1314,Andorra,AND
1315,Andorra,AND
1316,Andorra,AND
1317,Andorra,AND
1318,Andorra,AND
1319,Andorra,AND
1320,Andorra,AND
1321,Andorra,AND
1322,Andorra,AND
1323,Andorra,AND
1324,Andorra,AND
1325,Andorra,AND
1326,Andorra,AND
1327,Andorra,AND
1328,Andorra,AND
1329,Andorra,AND
1330,Andorra,AND
1331,Andorra,AND
1332,Andorra,AND
1333,Andorra,AND
1334,Andorra,AND
1335,Andorra,AND
1336,Andorra,AND
1337,Andorra,AND
1338,Andorra,AND
1339,Andorra,AND
1340,Andorra,AND
1341,Andorra,AND
1342,Andorra,AND
1343,Andorra,AND
1344,Andorra,AND
1345,Andorra,AND
1346,Andorra,AND
1347,Andorra,AND
1348,Andorra,AND
1349,Andorra,AND
1350,Andorra,AND
1351,Andorra,AND
1352,Andorra,AND
1353,Andorra,AND
1354,Andorra,AND
1355,Andorra,AND
1356,Andorra,AND
1357,Andorra,AND
1358,Andorra,AND
1359,Andorra,AND
1360,Andorra,AND
1361,Andorra,AND
1362,Andorra,AND
1363,Andorra,AND
1364,Andorra,AND
1365,Andorra,AND
1366,Andorra,AND
1367,Andorra,AND
1368,Andorra,AND
1369,Andorra,AND
1370,Andorra,AND
1371,Andorra,AND
1372,Andorra,AND
1373,Andorra,AND
1374,Andorra,AND
1375,Andorra,AND
1376,Andorra,AND
1377,Andorra,AND
1378,Andorra,AND
1379,Andorra,AND
1380,Andorra,AND
1381,Andorra,AND
1382,Andorra,AND
1383,Andorra,AND
1384,Andorra,AND
1385,Andorra,AND
1386,Andorra,AND
1387,Andorra,AND
1388,Andorra,AND
1389,Andorra,AND
1390,Andorra,AND
1391,Andorra,AND
1392,Andorra,AND
1393,Andorra,AND
1394,Andorra,AND
1395,Andorra,AND
1396,Andorra,AND
1397,Andorra,AND
1398,Andorra,AND
1399,Andorra,AND
1400,Andorra,AND
1401,Andorra,AND
1402,Andorra,AND
1403,Andorra,AND
1404,Andorra,AND
1405,Andorra,AND
1406,Andorra,AND
1407,Andorra,AND
1408,Andorra,AND
1409,Andorra,AND
1410,Andorra,AND
1411,Andorra,AND
1412,Andorra,AND
1413,Andorra,AND
1414,Andorra,AND
1415,Andorra,AND
1416,Andorra,AND
1417,Andorra,AND
1418,Andorra,AND
1419,Andorra,AND
1420,Andorra,AND
1421,Andorra,AND
1422,Andorra,AND
1423,Andorra,AND
1424,Andorra,AND
1425,Andorra,AND
1426,Andorra,AND
1427,Andorra,AND
1428,Andorra,AND
1429,Andorra,AND
1430,Andorra,AND
1431,Andorra,AND
1432,Andorra,AND
1433,Andorra,AND
1434,Andorra,AND
1435,Andorra,AND
1436,Andorra,AND
1437,Andorra,AND
1438,Andorra,AND
1439,Andorra,AND
1440,Andorra,AND
1441,Andorra,AND
1442,Andorra,AND
1443,Andorra,AND
1444,Andorra,AND
1445,Andorra,AND
1446,Andorra,AND
1447,Andorra,AND
1448,Andorra,AND
1449,Andorra,AND
1450,Andorra,AND
1451,Andorra,AND
1452,Andorra,AND
1453,Andorra,AND
1454,Andorra,AND
1455,Andorra,AND
1456,Andorra,AND
1457,Andorra,AND
1458,Andorra,AND
1459,Andorra,AND
1460,Andorra,AND
1461,Andorra,AND
1462,Andorra,AND
1463,Andorra,AND
1464,Andorra,AND
1465,Andorra,AND
1466,Andorra,AND
1467,Andorra,AND
1468,Andorra,AND
1469,Andorra,AND
1470,Andorra,AND
1471,Andorra,AND
1472,Andorra,AND
1473,Andorra,AND
1474,Andorra,AND
1475,Andorra,AND
1476,Andorra,AND
1477,Andorra,AND
1478,Andorra,AND
1479,Andorra,AND
1480,Andorra,AND
1481,Andorra,AND
1482,Andorra,AND
1483,Andorra,AND
1484,Andorra,AND
1485,Andorra,AND
1486,Andorra,AND
1487,Andorra,AND
1488,Andorra,AND
1489,Andorra,AND
1490,Andorra,AND
1491,Andorra,AND
1492,Andorra,AND
1493,Andorra,AND
1494,Andorra,AND
1495,Andorra,AND
1496,Andorra,AND
1497,Andorra,AND
1498,Andorra,AND
1499,Andorra,AND
1500,Andorra,AND
1501,Andorra,AND
1502,Andorra,AND
1503,Andorra,AND
1504,Andorra,AND
1505,Andorra,AND
1506,Andorra,AND
1507,Andorra,AND
1508,Andorra,AND
1509,Andorra,AND
1510,Andorra,AND
1511,Andorra,AND
1512,Andorra,AND
1513,Andorra,AND
1514,Andorra,AND
1515,Andorra,AND
1516,Andorra,AND
1517,Andorra,AND
1518,Andorra,AND
1519,Andorra,AND
1520,Andorra,AND
1521,Andorra,AND
1522,Andorra,AND
1523,Andorra,AND
1524,Andorra,AND
1525,Andorra,AND
1526,Andorra,AND
1527,Andorra,AND
1528,Andorra,AND
1529,Andorra,AND
1530,Andorra,AND
1531,Andorra,AND
1532,Andorra,AND
1533,Andorra,AND
1534,Andorra,AND
1535,Andorra,AND
1536,Andorra,AND
1537,Andorra,AND
1538,Andorra,AND
1539,Andorra,AND
1540,Andorra,AND
1541,Andorra,AND
1542,Andorra,AND
1543,Andorra,AND
1544,Andorra,AND
1545,Andorra,AND
1546,Andorra,AND
1547,Andorra,AND
1548,Andorra,AND
1549,Andorra,AND
1550,Andorra,AND
1551,Andorra,AND
1552,Andorra,AND
1553,Andorra,AND
1554,Andorra,AND
1555,Andorra,AND
1556,Andorra,AND
1557,Andorra,AND
1558,Andorra,AND
1559,Andorra,AND
1560,Andorra,AND
1561,Andorra,AND
1562,Andorra,AND
1563,Andorra,AND
1564,Andorra,AND
1565,Andorra,AND
1566,Andorra,AND
1567,Andorra,AND
1568,Andorra,AND
1569,Andorra,AND
1570,Andorra,AND
1571,Andorra,AND
1572,Andorra,AND
1573,Andorra,AND
1574,Andorra,AND
1575,Andorra,AND
1576,Angola,AGO
1577,Angola,AGO
1578,Angola,AGO
1579,Angola,AGO
1580,Angola,AGO
1581,Angola,AGO
1582,Angola,AGO
1583,Angola,AGO
1584,Angola,AGO
1585,Angola,AGO
1586,Angola,AGO
1587,Angola,AGO
1588,Angola,AGO
1589,Angola,AGO
1590,Angola,AGO
1591,Angola,AGO
1592,Angola,AGO
1593,Angola,AGO
1594,Angola,AGO
1595,Angola,AGO
1596,Angola,AGO
1597,Angola,AGO
1598,Angola,AGO
1599,Angola,AGO
1600,Angola,AGO
1601,Angola,AGO
1602,Angola,AGO
1603,Angola,AGO
1604,Angola,AGO
1605,Angola,AGO
1606,Angola,AGO
1607,Angola,AGO
1608,Angola,AGO
1609,Angola,AGO
1610,Angola,AGO
1611,Angola,AGO
1612,Angola,AGO
1613,Angola,AGO
1614,Angola,AGO
1615,Angola,AGO
1616,Angola,AGO
1617,Angola,AGO
1618,Angola,AGO
1619,Angola,AGO
1620,Angola,AGO
1621,Angola,AGO
1622,Angola,AGO
1623,Angola,AGO
1624,Angola,AGO
